17.07.2023 12:45:44: Voltage:5,46;MaxVoltage:5,46;MinVoltage:4,92;Ampere:15,2;MaxAmpere:15,2;MinAmpere:14,32;Temperature:6,29;MaxTemperature:6,29;MinTemperature:5,79
17.07.2023 13:31:33: Voltage:1,87;MaxVoltage:9,91;MinVoltage:0,07;Ampere:5,92;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,54;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:31:35: Voltage:2,96;MaxVoltage:9,91;MinVoltage:0,07;Ampere:8,77;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,81;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:31:37: Voltage:4,23;MaxVoltage:9,91;MinVoltage:0,07;Ampere:12,34;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,98;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:31:39: Voltage:5,58;MaxVoltage:9,91;MinVoltage:0,07;Ampere:15,68;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,31;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:31:41: Voltage:6,72;MaxVoltage:9,91;MinVoltage:0,07;Ampere:19,05;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,51;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:31:43: Voltage:7,93;MaxVoltage:9,91;MinVoltage:0,07;Ampere:21,68;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,56;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:31:45: Voltage:8,88;MaxVoltage:9,91;MinVoltage:0,07;Ampere:24,12;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,37;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:31:47: Voltage:9,55;MaxVoltage:9,91;MinVoltage:0,07;Ampere:25,36;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,76;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:31:49: Voltage:9,75;MaxVoltage:9,91;MinVoltage:0,07;Ampere:25,95;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,85;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:31:51: Voltage:9,85;MaxVoltage:9,91;MinVoltage:0,07;Ampere:25,76;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,55;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:31:53: Voltage:9,41;MaxVoltage:9,91;MinVoltage:0,07;Ampere:24,34;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:31:55: Voltage:8,77;MaxVoltage:9,91;MinVoltage:0,07;Ampere:22,17;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,11;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:31:57: Voltage:7,65;MaxVoltage:9,91;MinVoltage:0,07;Ampere:19,58;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,97;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:31:59: Voltage:6,54;MaxVoltage:9,91;MinVoltage:0,07;Ampere:16,37;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,68;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:01: Voltage:5,33;MaxVoltage:9,91;MinVoltage:0,07;Ampere:12,94;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,42;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:03: Voltage:3,94;MaxVoltage:9,91;MinVoltage:0,07;Ampere:9,59;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,14;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:05: Voltage:2,78;MaxVoltage:9,91;MinVoltage:0,07;Ampere:6,08;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,04;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:07: Voltage:1,71;MaxVoltage:9,91;MinVoltage:0,07;Ampere:3,45;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,11;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:09: Voltage:0,89;MaxVoltage:9,91;MinVoltage:0,07;Ampere:1,75;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,49;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:11: Voltage:0,26;MaxVoltage:9,91;MinVoltage:0,07;Ampere:0,72;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,23;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:13: Voltage:0,09;MaxVoltage:9,91;MinVoltage:0,07;Ampere:0,43;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,28;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:15: Voltage:0,27;MaxVoltage:9,91;MinVoltage:0,07;Ampere:1,26;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,55;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:17: Voltage:0,86;MaxVoltage:9,91;MinVoltage:0,07;Ampere:2,96;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,3;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:19: Voltage:1,66;MaxVoltage:9,91;MinVoltage:0,07;Ampere:5,16;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,37;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:21: Voltage:2,72;MaxVoltage:9,91;MinVoltage:0,07;Ampere:8,26;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,43;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:23: Voltage:3,91;MaxVoltage:9,91;MinVoltage:0,07;Ampere:11,41;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,79;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:25: Voltage:5,2;MaxVoltage:9,91;MinVoltage:0,07;Ampere:14,75;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,05;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:27: Voltage:6,53;MaxVoltage:9,91;MinVoltage:0,07;Ampere:18,3;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,27;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:29: Voltage:7,73;MaxVoltage:9,91;MinVoltage:0,07;Ampere:21,23;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,34;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:31: Voltage:8,65;MaxVoltage:9,91;MinVoltage:0,07;Ampere:23,46;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,16;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:33: Voltage:9,34;MaxVoltage:9,91;MinVoltage:0,07;Ampere:25,16;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,71;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:35: Voltage:9,74;MaxVoltage:9,91;MinVoltage:0,07;Ampere:26,05;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,87;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:37: Voltage:9,89;MaxVoltage:9,91;MinVoltage:0,07;Ampere:25,73;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,71;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:39: Voltage:9,53;MaxVoltage:9,91;MinVoltage:0,07;Ampere:24,69;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,1;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:41: Voltage:8,87;MaxVoltage:9,91;MinVoltage:0,07;Ampere:22,71;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,26;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:43: Voltage:8,02;MaxVoltage:9,91;MinVoltage:0,07;Ampere:20,04;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,25;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:45: Voltage:6,86;MaxVoltage:9,91;MinVoltage:0,07;Ampere:17,05;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,04;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:48: Voltage:5,53;MaxVoltage:9,91;MinVoltage:0,07;Ampere:13,63;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,75;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:50: Voltage:4,19;MaxVoltage:9,91;MinVoltage:0,07;Ampere:10,16;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,39;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:52: Voltage:2,93;MaxVoltage:9,91;MinVoltage:0,07;Ampere:6,91;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,32;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:54: Voltage:1,83;MaxVoltage:9,91;MinVoltage:0,07;Ampere:4,06;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,35;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:56: Voltage:0,95;MaxVoltage:9,91;MinVoltage:0,07;Ampere:2,14;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,53;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:32:58: Voltage:0,39;MaxVoltage:9,91;MinVoltage:0,07;Ampere:0,92;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,22;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:00: Voltage:0,2;MaxVoltage:9,91;MinVoltage:0,07;Ampere:0,32;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,12;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:02: Voltage:0,31;MaxVoltage:9,91;MinVoltage:0,07;Ampere:0,99;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,48;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:04: Voltage:0,65;MaxVoltage:9,91;MinVoltage:0,07;Ampere:2,22;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,14;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:06: Voltage:1,44;MaxVoltage:9,91;MinVoltage:0,07;Ampere:4,49;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,06;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:08: Voltage:2,52;MaxVoltage:9,91;MinVoltage:0,07;Ampere:7,58;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,25;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:10: Voltage:3,6;MaxVoltage:9,91;MinVoltage:0,07;Ampere:10,87;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,48;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:12: Voltage:4,86;MaxVoltage:9,91;MinVoltage:0,07;Ampere:14,24;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,73;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:14: Voltage:6,32;MaxVoltage:9,91;MinVoltage:0,07;Ampere:17,75;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,99;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:16: Voltage:7,44;MaxVoltage:9,91;MinVoltage:0,07;Ampere:20,79;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,13;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:18: Voltage:8,47;MaxVoltage:9,91;MinVoltage:0,07;Ampere:23,25;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,96;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:20: Voltage:9,25;MaxVoltage:9,91;MinVoltage:0,07;Ampere:24,99;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,53;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:22: Voltage:9,78;MaxVoltage:9,91;MinVoltage:0,07;Ampere:25,82;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,82;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:24: Voltage:9,85;MaxVoltage:9,91;MinVoltage:0,07;Ampere:25,91;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,8;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:26: Voltage:9,65;MaxVoltage:9,91;MinVoltage:0,07;Ampere:25,02;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,26;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:28: Voltage:9;MaxVoltage:9,91;MinVoltage:0,07;Ampere:23,29;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,52;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:30: Voltage:8,13;MaxVoltage:9,91;MinVoltage:0,07;Ampere:20,79;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,48;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:32: Voltage:7,07;MaxVoltage:9,91;MinVoltage:0,07;Ampere:17,72;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,28;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:34: Voltage:5,88;MaxVoltage:9,91;MinVoltage:0,07;Ampere:14,35;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,95;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:36: Voltage:4,55;MaxVoltage:9,91;MinVoltage:0,07;Ampere:10,83;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,64;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:38: Voltage:3,23;MaxVoltage:9,91;MinVoltage:0,07;Ampere:7,7;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,45;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:40: Voltage:2,04;MaxVoltage:9,91;MinVoltage:0,07;Ampere:4,63;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,52;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:42: Voltage:1,18;MaxVoltage:9,91;MinVoltage:0,07;Ampere:2,5;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,66;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:44: Voltage:0,47;MaxVoltage:9,91;MinVoltage:0,07;Ampere:0,77;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,33;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:46: Voltage:0,12;MaxVoltage:9,91;MinVoltage:0,07;Ampere:0,44;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,12;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:48: Voltage:0,15;MaxVoltage:9,91;MinVoltage:0,07;Ampere:0,61;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,38;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:50: Voltage:0,58;MaxVoltage:9,91;MinVoltage:0,07;Ampere:2,13;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,03;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:52: Voltage:1,21;MaxVoltage:9,91;MinVoltage:0,07;Ampere:4,19;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,9;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:54: Voltage:2,28;MaxVoltage:9,91;MinVoltage:0,07;Ampere:6,87;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,94;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:56: Voltage:3,35;MaxVoltage:9,91;MinVoltage:0,07;Ampere:9,9;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,21;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:33:58: Voltage:4,72;MaxVoltage:9,91;MinVoltage:0,07;Ampere:13,5;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,47;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:00: Voltage:5,99;MaxVoltage:9,91;MinVoltage:0,07;Ampere:17,07;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,84;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:02: Voltage:7,23;MaxVoltage:9,91;MinVoltage:0,07;Ampere:20,02;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,01;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:04: Voltage:8,25;MaxVoltage:9,91;MinVoltage:0,07;Ampere:22,58;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,84;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:06: Voltage:9,1;MaxVoltage:9,91;MinVoltage:0,07;Ampere:24,63;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,47;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:08: Voltage:9,67;MaxVoltage:9,91;MinVoltage:0,07;Ampere:25,9;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,82;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:10: Voltage:9,91;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,95;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,81;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:12: Voltage:9,75;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,37;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,34;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:14: Voltage:9,14;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,45;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,77;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:16: Voltage:8,34;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,37;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,67;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:18: Voltage:7,32;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,52;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,53;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:20: Voltage:6,07;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,89;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,29;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:22: Voltage:4,88;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,77;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:24: Voltage:3,45;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,46;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,75;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:26: Voltage:2,31;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,35;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,61;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:28: Voltage:1,35;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,69;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,9;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:30: Voltage:0,63;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,08;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,41;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:32: Voltage:0,22;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,63;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,18;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:34: Voltage:0,18;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,45;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,37;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:36: Voltage:0,41;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,48;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,82;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:38: Voltage:1,01;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,67;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,62;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:40: Voltage:2,03;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,15;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,7;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:42: Voltage:3,1;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,22;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,87;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:44: Voltage:4,42;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,81;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,23;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:46: Voltage:5,66;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,16;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,45;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:48: Voltage:6,97;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,36;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,65;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:50: Voltage:8,07;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,37;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,71;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:52: Voltage:9,02;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,34;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,36;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:54: Voltage:9,51;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,54;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,81;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:56: Voltage:9,81;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,94;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,89;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:34:58: Voltage:9,68;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,28;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,51;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:00: Voltage:9,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,12;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,94;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:02: Voltage:8,61;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,86;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:04: Voltage:7,5;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,01;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,79;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:06: Voltage:6,36;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,74;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,48;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:08: Voltage:5,08;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,26;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,21;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:10: Voltage:3,76;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,96;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:12: Voltage:2,51;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,96;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,85;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:14: Voltage:1,58;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,36;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,08;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:16: Voltage:0,74;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,43;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,47;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:18: Voltage:0,21;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,64;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,16;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:20: Voltage:0,14;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,32;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,33;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:22: Voltage:0,33;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,48;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,74;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:24: Voltage:0,98;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,31;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,46;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:26: Voltage:1,84;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,75;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,44;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:28: Voltage:2,85;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,69;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,68;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:31: Voltage:4,15;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,99;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,02;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:33: Voltage:5,51;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,33;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,34;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:35: Voltage:6,76;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,63;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,55;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:37: Voltage:7,89;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,62;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,54;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:39: Voltage:8,74;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,99;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,2;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:41: Voltage:9,48;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,38;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,7;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:43: Voltage:9,77;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,88;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,82;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:45: Voltage:9,83;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,68;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,63;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:35:47: Voltage:9,36;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,45;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9;MaxTemperature:9,92;MinTemperature:0,07
